1.059721123876393167e-01,1.000137960473786114e+00,1.000123728066313333e+00,1.000117278106446461e+00,1.000117247176535606e+00,1.496406572147718781e-03,-1.714794143570230744e-06
1.074476760036008338e-01,1.000142154965577790e+00,1.000127006120069995e+00,1.000120184286583891e+00,1.000120148844288348e+00,1.529409374917916828e-03,-1.758594152967418722e-06
1.089437854776725140e-01,1.000146485010735553e+00,1.000130363346373841e+00,1.000123151055085202e+00,1.000123110500013457e+00,1.562878698741651745e-03,-1.802908006776071659e-06
1.104607268919187840e-01,1.000150955372075989e+00,1.000133801100810516e+00,1.000126179063605125e+00,1.000126132724983963e+00,1.596759119189270328e-03,-1.847717963965322951e-06
1.119987903118321582e-01,1.000155570931953397e+00,1.000137320778070826e+00,1.000129269005431532e+00,1.000129216135213550e+00,1.631120407602540271e-03,-1.893006076225667300e-06
1.135582698417987590e-01,1.000160336743097345e+00,1.000140923771310808e+00,1.000132421563427965e+00,1.000132361328484043e+00,1.665923397631392366e-03,-1.938753486085964539e-06
1.151394636813361100e-01,1.000165257995597301e+00,1.000144611491710966e+00,1.000135637458158255e+00,1.000135568933009589e+00,1.701168748078374067e-03,-1.984942686772406262e-06
1.167426741821142311e-01,1.000170340073280206e+00,1.000148385291203423e+00,1.000138917404060912e+00,1.000138839564512772e+00,1.736862305874615174e-03,-2.031556616599594633e-06
1.183682079057702952e-01,1.000175588573209540e+00,1.000152246539675716e+00,1.000142262054521503e+00,1.000142173764504205e+00,1.772970202099677286e-03,-2.078573255848148449e-06
1.200163756825286671e-01,1.000181009282286926e+00,1.000156196556869714e+00,1.000145672073327052e+00,1.000145572078086964e+00,1.809500889117312671e-03,-2.125972223376848547e-06
1.216874926706369847e-01,1.000186608186931503e+00,1.000160236612275488e+00,1.000149148128046228e+00,1.000149035046491219e+00,1.846425135712960897e-03,-2.173734306221142276e-06
